STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
TEXAS,TX,FLOYD,South Plains AOG ISR," Lubbock, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,FOARD,North Texas RPC ISR," Wichita Falls & Lawton, TX - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,FORT BEND,Gulf Coast AC ISR," Houston, TX DMA"," Houston, TX PMSA", Houston Metro GMR.
TEXAS,TX,FRANKLIN,Northeast Texas COG ISR," Tyler - Longview (Lufkin&Nacogdoches), TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,FREESTONE,Heart of Texas COG ISR," Dallas - Ft. Worth, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,FRIO,Alamo Area COG ISR," San Antonio, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,GAINES,Permian Basin RPC ISR," Lubbock, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,GALVESTON,Gulf Coast AC ISR," Houston, TX DMA"," Galveston - Texas City, TX PMSA", Other Metro GMR.
TEXAS,TX,GARZA,South Plains AOG ISR," Lubbock, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,GILLESPIE,Alamo Area COG ISR," San Antonio, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,GLASSCOCK,Permian Basin RPC ISR," Odessa - Midland, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,GOLIAD,Golden Crescent RPC ISR," San Antonio, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,GONZALES,Golden Crescent RPC ISR," San Antonio, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,GRAY,Panhandle RPC ISR," Amarillo, TX -NM - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
